Date,Close/Last,Volume,Open,High,Low
05/30/2019,$0.84,356300,$0.87,$0.9232,$0.84
05/29/2019,$0.865,266038,$0.92,$0.9313,$0.86
05/28/2019,$0.887,652436,$0.84,$0.95,$0.83
05/24/2019,$0.8214,556114,$0.7132,$0.8796,$0.71
05/23/2019,$0.708,305678,$0.721,$0.7458,$0.7
05/22/2019,$0.7321,400339,$0.7627,$0.7694,$0.72
05/21/2019,$0.7659,264150,$0.7955,$0.808,$0.76
05/20/2019,$0.7868,596324,$0.8233,$0.85,$0.7711
05/17/2019,$0.8285,574559,$0.8201,$0.8599,$0.8201
05/16/2019,$0.8201,621535,$0.82,$0.8433,$0.81
05/15/2019,$0.8132,570286,$0.823,$0.8457,$0.8035
05/14/2019,$0.8224,367941,$0.861,$0.9,$0.82
05/13/2019,$0.8697,645560,$0.8944,$0.9175,$0.819
05/10/2019,$0.8882,532562,$0.9,$0.9098,$0.88
05/09/2019,$0.9116,725262,$0.9201,$0.95,$0.88
05/08/2019,$0.93,537225,$0.97,$0.97,$0.92
05/07/2019,$0.9899,527265,$0.96,$0.9899,$0.94
05/06/2019,$0.94,449776,$0.953,$0.98,$0.94
05/03/2019,$1,693383,$0.9703,$1,$0.91
05/02/2019,$0.9655,421347,$0.99,$0.9982,$0.9205
05/01/2019,$0.9829,350742,$1,$1.015,$0.98
04/30/2019,$1,379320,$1.04,$1.05,$0.9908
04/29/2019,$1.05,365816,$1.01,$1.05,$1.01
04/26/2019,$1.02,301650,$1,$1.03,$0.9901
04/25/2019,$0.9966,555259,$1.03,$1.03,$0.9658
04/24/2019,$1.03,845650,$0.92,$1.06,$0.92
04/23/2019,$0.9346,868284,$0.96,$0.9901,$0.8811
04/22/2019,$0.96,790108,$1.02,$1.0298,$0.95
04/18/2019,$1.01,732295,$1.03,$1.05,$0.99
04/17/2019,$1.03,2100053,$1.1,$1.14,$0.97
04/16/2019,$1.19,1285699,$1.04,$1.2199,$1.01
04/15/2019,$1.03,268772,$1.04,$1.07,$1
04/12/2019,$1.03,405829,$1.05,$1.08,$0.99
04/11/2019,$1.05,297560,$1.08,$1.09,$1.02
04/10/2019,$1.08,693597,$1.03,$1.09,$1.02
04/09/2019,$1.02,489316,$0.98,$1.05,$0.9701
04/08/2019,$0.9789,361557,$0.9771,$1.01,$0.9701
04/05/2019,$0.9867,135925,$0.9622,$1,$0.96
04/04/2019,$0.952,316236,$1,$1,$0.95
04/03/2019,$1.02,414967,$1,$1.02,$0.9901
04/02/2019,$0.998,190315,$0.9959,$1.0099,$0.97
04/01/2019,$0.991,164257,$0.9824,$1.03,$0.97
03/29/2019,$0.9688,205924,$0.985,$0.988,$0.9402
03/28/2019,$0.9735,273789,$0.99,$1.0101,$0.96
03/27/2019,$0.99,239336,$1,$1.02,$0.99
03/26/2019,$1.01,366892,$0.992,$1.045,$0.992
03/25/2019,$0.9921,192786,$0.9516,$1,$0.95
03/22/2019,$0.9759,282817,$0.99,$0.9973,$0.9403
03/21/2019,$0.99,323111,$1.04,$1.06,$0.9822
03/20/2019,$1.05,156511,$1.04,$1.05,$1.01
03/19/2019,$1.02,297397,$1.04,$1.08,$1
03/18/2019,$1.03,358735,$1.04,$1.07,$1.01
03/15/2019,$1.05,1014964,$1.02,$1.11,$0.97
03/14/2019,$1.01,982408,$1.07,$1.07,$0.9662
03/13/2019,$0.912,1901667,$1.12,$1.13,$0.8656
03/12/2019,$1.15,708178,$1.24,$1.2477,$1.11
03/11/2019,$1.24,329915,$1.22,$1.25,$1.21
03/08/2019,$1.2,526937,$1.17,$1.25,$1.15
03/07/2019,$1.16,444715,$1.07,$1.17,$1.06
03/06/2019,$1.08,537944,$1.13,$1.15,$1.05
03/05/2019,$1.13,312829,$1.16,$1.17,$1.1
03/04/2019,$1.17,282031,$1.18,$1.26,$1.13
03/01/2019,$1.17,245106,$1.21,$1.21,$1.15
02/28/2019,$1.14,288294,$1.2,$1.2,$1.11
02/27/2019,$1.13,559352,$1.2,$1.28,$1.11
02/26/2019,$1.21,693311,$1.3,$1.33,$1.17
02/25/2019,$1.29,1973800,$1.37,$1.439,$1.25
02/22/2019,$1.17,534537,$1.17,$1.18,$1.11
02/21/2019,$1.18,589433,$1.18,$1.18,$1.14
02/20/2019,$1.15,442916,$1.14,$1.18,$1.13
02/19/2019,$1.12,423789,$1.09,$1.14,$1.09
